measure,hazard,haz_type,x_ent,m_fut_cost,x_haz_today,x_haz_fut,ben_aai_Assets,bcr_aai_Assets,npv_aai_Assets,ben_rp250_Assets,bcr_rp250_Assets,npv_rp250_Assets,cost_Assets,approv,feas
Mangroves,TCs,TC,1.31328125,0.9691645368655163,1.22265625,3.56640625,1629206227.0002494,1.281508217258055,93118101328.47795,109169618228.04016,85.87111963827327,2250275111775.1274,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.31328125,0.983276799162915,2.01953125,1.15234375,16823902531.06017,13.043489711102144,62403859297.00221,569752866609.8204,441.72662316463385,4036932169921.2764,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.31328125,0.9911761980550076,3.37890625,3.66015625,6474135728.775019,4.979362954181968,230690347388.52982,-0.0015659969037265316,-1.2044336565453758e-12,5956555538702.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.31328125,1.0088238019449924,3.37890625,3.30859375,6474135728.775019,4.892257728402749,230690347388.52982,-0.0015659969037265316,-1.1833642011642685e-12,5956555538702.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.31328125,1.0088238019449924,3.37890625,3.66015625,6474135728.775019,4.892257728402749,230690347388.52982,-0.0015659969037265316,-1.1833642011642685e-12,5956555538702.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.31328125,1.0088238019449924,3.61328125,3.66015625,4905162239.301837,3.706644234787199,238676025232.49268,-0.0015659969037265316,-1.1833642011642685e-12,5956555538702.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32109375,0.897356693686209,1.80859375,2.04296875,15660010366.138565,13.303618633778267,99706384430.91063,725061045295.769,615.9597220753328,4308454327135.025,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32109375,0.943240867645543,1.01171875,3.14453125,617790518.9089906,0.49929989894072196,91558584247.276,40760962306.53385,32.943115404749456,2143370206743.1187,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,0.7733773190790347,3.61328125,1.55078125,11882768476.793737,11.71302451823542,193557097531.1101,61107710320.58465,60.23479382233695,5941356605177.392,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,0.8790738768290844,3.05078125,1.36328125,13734338747.128733,11.91036932359123,157038282371.75577,114970483560.22995,99.70199117161602,5641366781437.702,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,1.0455933915613138,3.09765625,1.55078125,14226700538.611433,10.372518272600894,174548299286.4191,61107710320.58465,44.552905304839655,5941356605177.392,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,1.0455933915613138,3.61328125,1.55078125,11882768476.793737,8.663585264911951,193557097531.1101,61107710320.58465,44.552905304839655,5941356605177.392,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,1.0455933915613138,3.61328125,2.51171875,7066394771.669884,5.152024441059278,231939820461.6158,0.0004272000166768923,3.114664547138183e-13,6002464315497.977,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.32890625,1.0522154877598002,2.16015625,1.57421875,18950321518.942043,13.729500621316458,110748698552.17445,260146075066.76334,188.47573091000325,5517265597375.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.33671875,0.9587110398556346,2.37109375,2.98046875,13644474593.812643,10.849555276824438,176687542352.911,57602114749.674385,45.8029602929508,5967816589146.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.33671875,0.9587110398556346,2.37109375,3.33203125,11779616236.646782,9.366692474713025,178552400710.07687,57602114749.674385,45.8029602929508,5967816589146.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.33671875,0.9587110398556346,2.69921875,2.98046875,9760843659.185768,7.7614430735794055,201541929268.1701,-0.0009015979302587235,-7.169155920630567e-13,6025418703895.71,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.33671875,1.059075065806282,2.37109375,2.98046875,13644474593.812643,9.821389207663703,176687542352.911,57602114749.674385,41.46240914234989,5967816589146.034,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,0.9691645368655163,1.22265625,1.15234375,7239746203.099732,5.694671488714909,14363423598.285786,486413840423.30524,382.60554321489127,1032088822725.5332,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,0.9691645368655163,1.22265625,3.56640625,1667973775.5308914,1.3120021665086925,93169968479.23297,111767348584.448,87.91445383549569,2253900388699.1387,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,0.9691645368655163,2.01953125,3.56640625,11519878588.999739,9.061356892061543,142406644983.65912,199749001178.36346,157.11945004683713,5333956606492.175,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,0.983276799162915,1.22265625,3.56640625,1667973775.5308914,1.293171946244888,93169968479.23297,111767348584.448,86.65268112478465,2253900388699.1387,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,0.9911761980550076,3.61328125,3.30859375,5021882340.177545,3.862411282760069,242191495569.54187,-0.00023719895679091574,-1.8243357070284544e-13,6048373092293.443,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.34453125,1.0088238019449924,3.37890625,3.66015625,6628190118.513853,5.008670761797213,234015795647.19806,-0.00023719895679091574,-1.792422151997415e-13,6048373092293.443,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.35234375,0.9522228011096114,2.60546875,2.48828125,11126239881.118858,8.90743559384908,190126034251.3556,0.0004272000166768923,3.4200742343315483e-13,6071327480691.175,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.35234375,1.087272589462704,2.83984375,2.13671875,11529257800.224352,8.083617569561135,193564258186.4141,0.0004272000166768923,2.99526788312335e-13,6071327480691.175,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,0.8282771882494259,2.01953125,1.83203125,15673578366.212273,14.425647223419265,113616717014.29028,202070314382.06302,185.98146520803164,5371563041790.823,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,1.037059729110963,2.20703125,3.14453125,13868850756.974756,10.194819778490485,161583037227.0553,238667581350.14343,175.4415720141243,5726539138669.456,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,1.096222319529542,2.01953125,1.83203125,15673578366.212273,10.899645362101067,113616717014.29028,202070314382.06302,140.5227774737582,5371563041790.823,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,1.096222319529542,2.01953125,2.04296875,15550379889.280891,10.813971262905072,121435802476.44513,202070314382.06302,140.5227774737582,5371563041790.823,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,1.096222319529542,3.37890625,1.83203125,10725042847.841608,7.4583583150873185,206290471404.30847,-0.00023719895679091574,-1.649517709915345e-13,6094281869088.91,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36015625,1.2063527898316244,2.06640625,1.48046875,19991889605.727543,12.633461474649783,94044903740.03955,358737546556.8758,226.6967787096152,5258485634920.762,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36796875,0.90982458861699,3.73046875,3.26171875,4431937255.038366,3.713460269731718,248055678673.2654,-0.0009015979302587235,-7.554367087399424e-13,6117236257486.643,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36796875,0.90982458861699,3.96484375,1.36328125,9860451116.579336,8.261938596134783,190216952093.7129,114970483560.22864,96.33221282801233,5756138723426.368,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36796875,0.90982458861699,3.96484375,3.26171875,3377934685.738126,2.830325775703843,252655043831.62418,-0.0009015979302587235,-7.554367087399424e-13,6117236257486.643,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.36796875,1.0499840344883735,3.96484375,3.26171875,3377934685.738126,2.4525134668229343,252655043831.62418,-0.0009015979302587235,-6.545955654367634e-13,6117236257486.643,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.8704977593294185,1.55078125,3.09765625,5896180920.251834,5.163521524693163,102079898854.41777,373822253767.43115,327.3711034048456,2910633938850.7466,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.8704977593294185,2.81640625,3.09765625,8146358846.648511,7.134092359355138,212818018747.00772,-0.00023719895679091574,-2.0772461625420153e-13,6140190645884.373,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.8704977593294185,2.81640625,3.49609375,8031212404.08784,7.033254012856696,212933165189.5684,-0.00023719895679091574,-2.0772461625420153e-13,6140190645884.373,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.912727410537296,1.03515625,1.87890625,4879323728.3983345,4.075316925746804,64132758077.79965,45449695161.539734,37.960570413444486,2154761284071.7258,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.9313166251425269,3.70703125,3.58984375,4531447168.961802,3.709218469062906,248420894187.05408,-0.00023719895679091574,-1.9415933112884442e-13,6140190645884.373,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.37578125,0.9752714784659196,2.81640625,3.09765625,8146358846.648511,6.367674591936493,212818018747.00772,-0.00023719895679091574,-1.8540869593692785e-13,6140190645884.373,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.38359375,0.8704977593294185,3.07421875,2.20703125,10880697357.450745,9.528661987948176,209614028879.17148,-0.00023719895679091574,-2.0772461625420153e-13,6163145034282.106,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.38359375,0.9911761980550076,1.99609375,3.35546875,11201430635.674496,8.615202256760536,141863753504.4526,187536565559.5925,144.2374188961653,5396264487124.517,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,0.7733773190790347,3.09765625,2.51171875,9754004874.71311,9.614670055351413,219067957094.68283,-0.0009015979302587235,-8.887187092245866e-13,6186099422679.841,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,0.9155584922624742,1.55078125,2.86328125,8097917009.025861,6.742641582809918,98672543623.26833,378067821669.3892,314.7940158770584,2919864047763.946,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,1.0287881432831012,1.55078125,2.86328125,8097917009.025861,6.000538402127513,98672543623.26833,378067821669.3892,280.1474107486277,2919864047763.946,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,1.0287881432831012,1.55078125,3.07421875,6286744779.014412,4.658463828266451,101882835227.98532,378067821669.3892,280.1474107486277,2919864047763.946,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,1.0287881432831012,3.66015625,2.86328125,6896355341.454156,5.110183892350225,245423611368.8576,-0.0009015979302587235,-6.680820509479337e-13,6186099422679.841,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39140625,1.0455933915613138,3.61328125,1.55078125,12116208678.545195,8.833783741477548,200588038205.20865,61107710320.58332,44.55290530483869,6124991712359.257,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,0.8939819520564645,3.68359375,1.69140625,9823213723.846289,8.376598315223912,214031264742.20743,-0.0009015979302587235,-7.688241257828879e-13,6209053811077.573,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,0.9752714784659196,2.55859375,1.29296875,15082482677.8664,11.789358109443466,132117058953.5759,79733293647.83847,62.32424542673213,5772606488107.478,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,0.9752714784659196,2.55859375,3.89453125,9905234818.942492,7.7425158001348935,199182685151.87906,-0.0009015979302587235,-7.047421235332566e-13,6209053811077.573,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,0.9752714784659196,3.26171875,1.29296875,11704192327.242525,9.148687101106772,168473216649.22546,79733293647.83847,62.32424542673213,5772606488107.478,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,1.0088238019449924,2.55859375,1.29296875,15082482677.8664,11.397257570046946,132117058953.5759,79733293647.83847,60.2514124512262,5772606488107.478,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.39921875,1.13915374879959,2.60546875,3.02734375,10280896189.367043,6.880048162911657,201628372016.23663,-0.0009015979302587235,-6.033556870437947e-13,6209053811077.573,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,0.923674695626743,3.19140625,3.47265625,7159792756.699169,5.909139650395427,233311083323.7623,-0.00023719895679091574,-1.9576568878954834e-13,6232008199475.306,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,0.9522228011096114,1.08203125,2.25390625,4389389275.215835,3.514053506222375,77101262426.67816,52413065352.651886,41.96080696563242,2177881194881.4043,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,0.9522228011096114,3.66015625,1.71484375,9632288949.788404,7.711409636887717,215685806639.08817,-0.00023719895679091574,-1.8989653765498408e-13,6232008199475.306,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,0.9522228011096114,3.66015625,2.25390625,8224919225.628662,6.584698788601978,235927654503.64963,-0.00023719895679091574,-1.8989653765498408e-13,6232008199475.306,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,0.9671042087359509,3.66015625,2.25390625,8224919225.628662,6.483376112219537,235927654503.64963,-0.00023719895679091574,-1.8697448669279463e-13,6232008199475.306,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.40703125,1.076325304373257,1.17578125,2.37109375,4325329057.56535,3.063503990954419,81176031452.78357,82504341651.42938,58.43541070664588,2230478099766.0244,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,0.9990208326838654,3.77734375,1.94921875,7989033293.62541,6.0962467152849875,229656670763.93243,-0.00023719895679091574,-1.8100104331264373e-13,6254962587873.04,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,1.043431116117521,1.43359375,3.77734375,4015180861.861798,2.933487062780725,97745373965.32478,264881655677.33966,193.52226881683112,2582712348223.237,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,1.043431116117521,1.85546875,2.44140625,14318995940.190735,10.46144390195219,119126184900.99892,577628828817.5017,422.01503611461646,4848679425530.134,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,1.043431116117521,1.85546875,3.77734375,11947058116.493761,8.72850853517298,128879837286.51009,577628828817.5017,422.01503611461646,4848679425530.134,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,1.1169536610207143,2.04296875,3.42578125,12805334963.00901,8.73974246821499,147232050304.12515,226495922426.00894,154.58525980166704,5536615624147.938,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.41484375,1.1250991715462546,1.85546875,3.77734375,11947058116.493761,8.094928547836393,128879837286.51009,577628828817.5017,391.3820499452274,4848679425530.134,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,0.86084625120041,1.26953125,2.58203125,3680592379.237377,3.2593798645130407,86726518648.8206,140027449701.71747,124.00249824226873,2315925079846.0195,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,0.9262695999561346,2.95703125,3.89453125,7586947373.059804,6.2441382347002286,224320246300.16882,0.0004272000166768923,3.515901490853444e-13,6277916976270.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,0.9455267487011825,2.62890625,2.79296875,11466046334.410872,9.244484981946833,201427856227.31668,0.0004272000166768923,3.4442945922910235e-13,6277916976270.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,1.1250991715462546,2.81640625,3.89453125,8304848261.126582,5.627088494834652,217089716496.9473,0.0004272000166768923,2.894564985717892e-13,6277916976270.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,1.1250991715462546,2.95703125,2.23046875,10990635139.336487,7.446888202999662,208780014858.99362,0.0004272000166768923,2.894564985717892e-13,6277916976270.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.42265625,1.1250991715462546,2.95703125,3.89453125,7586947373.059804,5.1406627708896195,224320246300.16882,0.0004272000166768923,2.894564985717892e-13,6277916976270.772,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43046875,0.8830463389792857,1.15234375,1.55078125,8077875880.123257,6.973591918706614,45725114925.297745,129794726550.82365,112.05117157008699,2157089186211.212,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43046875,0.8830463389792857,1.15234375,2.32421875,4684223025.36857,4.043867511694333,79587778208.63762,68687016230.23948,59.297175199473266,2218196896531.7964,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43046875,0.8830463389792857,3.16796875,2.32421875,11053590119.419882,9.542511902065222,221572447821.52768,-0.00023719895679091574,-2.0477273391548197e-13,6300871364668.508,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43046875,1.0009791673161346,1.15234375,2.32421875,4684223025.36857,3.5674292913542396,79587778208.63762,68687016230.23948,52.310932316507305,2218196896531.7964,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,0.9006184092139117,2.25390625,1.03515625,18489256772.395966,15.650257303384828,85857011087.6165,421239102353.3013,356.55842845551666,4364637092490.8022,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,0.9006184092139117,2.25390625,3.68359375,15470493677.42177,13.095021051550017,170904122607.45584,226441522262.2064,191.67174382393713,6037091537071.198,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,0.9006184092139117,2.48828125,1.03515625,14391729839.676315,12.181899889453925,111223955203.28314,194797580091.09518,164.88668463157975,4651371308485.846,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,0.9587110398556346,2.25390625,1.03515625,18489256772.395966,14.70193754990586,85857011087.6165,421239102353.3013,334.9529433558785,4364637092490.8022,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,1.0009791673161346,2.34765625,2.44140625,15559158741.84549,11.849606294124426,172694808888.9262,73658063195.16487,56.09680212999192,6250167689871.073,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.43828125,1.0147404821612356,1.64453125,2.27734375,12564411206.14742,9.439087309367627,93828957980.2076,593319137542.2439,445.73446775124825,3339320147423.8916,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.44609375,1.0412889601443653,2.13671875,3.51953125,13441115412.452309,9.840267271565404,158566036245.27637,246058706971.37665,180.14006775442013,5803037588122.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.44609375,1.076325304373257,1.43359375,3.91796875,4103865143.7361617,2.9066475819185724,97895721610.76544,270732161600.63828,191.75166709977904,2593420012479.0,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,0.8554927420181926,1.78515625,2.69921875,14621795522.002924,13.029484247017958,115673662468.93239,790120053219.7964,704.0761014055076,4336646637848.9966,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,0.9288157804060581,2.67578125,2.48828125,11093873024.813396,9.105346005054919,202951395155.0103,-0.00023719895679091574,-1.9468210685201054e-13,6369734529861.706,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,0.9477845122401999,3.23828125,2.67578125,8995694785.69088,7.235490081360241,233881015583.46924,-0.00023719895679091574,-1.9078578587388757e-13,6369734529861.706,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,0.9477845122401999,3.23828125,3.63671875,7022781429.515559,5.648620433148478,240109827962.29013,-0.00023719895679091574,-1.9078578587388757e-13,6369734529861.706,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,0.9477845122401999,3.47265625,2.67578125,9200218276.63064,7.39999407191956,242833989268.06534,-0.00023719895679091574,-1.9078578587388757e-13,6369734529861.706,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.45390625,1.1209261231709156,3.23828125,2.67578125,8995694785.69088,6.117874582297677,233881015583.46924,-0.00023719895679091574,-1.6131644117216657e-13,6369734529861.706,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46171875,0.9608344128907409,1.24609375,1.10546875,6718433014.2217455,5.330430564115099,11772700065.163029,451629322051.6537,358.3244391688832,841402189453.7152,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46171875,1.056759132354457,1.24609375,1.10546875,6718433014.2217455,4.846573797867584,11772700065.163029,451629322051.6537,325.79841668002393,841402189453.7152,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46171875,1.056759132354457,1.24609375,2.95703125,4190510509.4819345,3.0229695513748487,91473551314.09933,134669206772.93161,97.14828555165823,2291505768249.7266,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46171875,1.056759132354457,3.82421875,1.10546875,8419924147.094322,6.074003218452424,179117951425.412,316960115278.7226,228.65013112836607,4942585339463.425,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0009791673161346,1.64453125,2.44140625,11555753893.663197,8.800677230924807,98769578683.21346,606210373556.1984,461.680118908731,3366292386389.2437,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0009791673161346,2.34765625,2.27734375,17049635511.739725,12.984729548975293,170116403871.73178,75258455660.02466,57.31563541907387,6340384850997.145,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0009791673161346,2.34765625,2.44140625,15845681738.437511,12.067817622908999,174683077807.04544,75258455660.02466,57.31563541907387,6340384850997.145,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0147404821612356,2.34765625,2.44140625,15845681738.437511,11.90416096318019,174683077807.04544,75258455660.02466,56.53835441135355,6340384850997.145,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0412889601443653,3.75390625,2.53515625,6397073900.386968,4.683310499472767,252202988808.73645,0.0004272000166768923,3.1275398012156856e-13,6415643306657.169,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.46953125,1.0993815907860882,3.98828125,2.18359375,7147724645.315751,4.9563526747737106,248104329954.2419,0.0004272000166768923,2.962276878849122e-13,6415643306657.169,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.47734375,1.1503102943129275,3.21484375,1.01171875,10049659569.12883,6.660076109806135,155582680512.26666,180745944179.3603,119.78333559389041,4702400391421.01,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.47734375,1.1566688586068414,2.98046875,3.61328125,7852525186.957897,5.175390725898447,230619748590.90582,-0.0009015979302587235,-5.942192423018395e-13,6438597695054.905,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,0.918323458468491,1.64453125,1.66796875,14759328148.686102,12.252191000718316,70699556837.76266,612655991563.175,508.585360440998,3379778505871.92,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,0.918323458468491,1.64453125,3.70703125,9281464300.375223,7.704840777909595,108710204452.5707,612655991563.175,508.585360440998,3379778505871.92,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,0.918323458468491,3.00390625,3.70703125,7949813312.0762005,6.599394643060472,232441603625.65738,0.0004272000166768923,3.5463241599525557e-13,6461552083452.636,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,0.9629402708890371,2.44140625,2.60546875,13799901850.017914,10.924950960405047,188442231627.20334,0.0004272000166768923,3.3820090049939073e-13,6461552083452.636,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,1.0048977157202132,1.83203125,3.51953125,13350908142.119837,10.128189001623296,127862196876.87827,772150772926.3115,585.7645699227671,4783535216455.701,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.48515625,1.13915374879959,1.64453125,3.70703125,9281464300.375223,6.21122130140467,108710204452.5707,612655991563.175,409.9937059582887,3379778505871.92,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.49296875,0.9522228011096114,2.83984375,2.13671875,12356917354.911098,9.892690311681294,206147214576.47388,-0.0009015979302587235,-7.218004987431228e-13,6484506471850.369,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.49296875,1.087272589462704,2.60546875,2.13671875,13311905380.88913,9.333502128749068,191892323009.8089,-0.0009015979302587235,-6.321458844972266e-13,6484506471850.369,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.49296875,1.087272589462704,2.83984375,2.13671875,12356917354.911098,8.663922341456402,206147214576.47388,-0.0009015979302587235,-6.321458844972266e-13,6484506471850.369,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.49296875,1.087272589462704,2.83984375,2.48828125,11088863186.214842,7.774839528421478,215621192264.59543,-0.0009015979302587235,-6.321458844972266e-13,6484506471850.369,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,0.8496897056870726,1.41015625,1.50390625,11474238329.955261,10.294526074019501,46322883304.79475,353806425959.3134,317.43017466223426,2424400737714.1636,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,1.0068594370505117,3.94140625,1.22265625,9869519250.860935,7.472570167952373,194988492584.45755,364596377003.39343,276.0491104874651,5708771666047.845,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,1.0308354631344838,3.33203125,2.46484375,9413252982.400917,6.961346126606793,239586013530.36298,0.0004272000166768923,3.159255559093166e-13,6507460860248.103,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,1.1921350774293704,1.92578125,1.22265625,17072217882.843302,10.917100948273523,66867842289.44082,531497007112.68475,339.87420499041013,4771036195583.512,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,1.1921350774293704,3.94140625,1.22265625,9869519250.860935,6.311220880144543,194988492584.45755,364596377003.39343,233.1469455483502,5708771666047.845,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50078125,1.1921350774293704,3.94140625,3.12109375,3476494935.943305,2.223099917205005,268060630898.40256,0.0004272000166768923,2.7317983750972564e-13,6507460860248.103,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50859375,0.9587110398556346,2.37109375,2.98046875,15159095033.358097,12.053922514952346,187952933122.20248,65008581871.200874,51.69229475493322,6465406666774.634,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.50859375,1.059075065806282,2.69921875,3.33203125,8911249338.515732,6.414380229766178,217867949944.22223,0.0004272000166768923,3.075015900727175e-13,6530415248645.835,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.51640625,0.9970621224255843,1.92578125,1.73828125,15447745781.418056,11.810974829086348,106647493370.46771,168638273317.09198,128.93676718609993,5605871173654.047,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.51640625,0.9970621224255843,1.92578125,3.44921875,10790377259.418896,8.250062890123717,140450148185.7428,168638273317.09198,128.93676718609993,5605871173654.047,1311768360.8515418,4,0.6106936410652746
Mangroves,TCs,TC,1.51640625,0.9970621224255843,2.53515625,1.73828125,15769067015.306911,12.056649315138372,172503546140.94272,-0.00023719895679091574,-1.8135661654356098e-13,6553369637043.567,1311768360.8515418,4,0.6106936410652746
